ID,heure,temperature,hygrometrie,masse,position
4202,2024/06/24 02:00:00,49.96,52.06,77.94,"-71.762195,-155.644147"
4203,2024/06/24 03:00:00,43.53,57.77,38.65,"-22.962143,6.48335"
4204,2024/06/24 04:00:00,17.77,95.4,89.23,"74.262896,179.315736"
4205,2024/06/24 05:00:00,40.22,19.64,25.59,"87.335502,106.933938"
4206,2024/06/24 06:00:00,33.08,54.23,6.03,"6.357697,75.036153"
4207,2024/06/24 07:00:00,28.63,20.59,51.02,"32.487003,162.913998"
4208,2024/06/24 08:00:00,28.39,8.59,58.58,"61.553245,-112.149852"
4209,2024/06/24 09:00:00,49.72,69.88,18.74,"86.321795,4.530942"
4210,2024/06/24 10:00:00,47.76,39.51,4.15,"71.874853,-175.153996"
4211,2024/06/24 11:00:00,6.29,61.79,61.7,"-4.538023,-145.237739"
4212,2024/06/24 12:00:00,22.61,3.39,89.0,"44.431779,-97.605897"
4213,2024/06/24 13:00:00,16.97,39.23,89.04,"-73.245509,31.01556"
4214,2024/06/24 14:00:00,10.29,95.15,45.06,"-17.418717,-97.87319"
4215,2024/06/24 15:00:00,29.18,12.49,16.59,"-48.127497,102.034327"
4216,2024/06/24 16:00:00,16.32,48.75,13.87,"-80.725959,95.531682"
4217,2024/06/24 17:00:00,8.31,2.04,26.89,"74.668635,-142.724028"
4218,2024/06/24 18:00:00,31.69,99.52,72.35,"1.518948,-87.685134"
4219,2024/06/24 19:00:00,1.91,15.26,9.56,"-48.211291,-90.636532"
4220,2024/06/24 20:00:00,29.38,67.64,51.74,"-64.193465,154.933947"
4221,2024/06/24 21:00:00,35.68,69.2,43.43,"77.462758,23.41696"
4222,2024/06/24 22:00:00,46.34,98.65,29.95,"-37.962143,74.398851"
4223,2024/06/24 23:00:00,0.69,86.38,9.66,"-5.730909,-17.464025"
4224,2024/06/25 00:00:00,11.65,81.1,75.04,"-20.607906,-8.490771"
4225,2024/06/25 01:00:00,45.52,12.85,92.67,"89.318644,78.704638"
4226,2024/06/25 02:00:00,35.93,18.88,24.85,"-10.959697,-9.924872"
4227,2024/06/25 03:00:00,13.57,41.02,18.95,"49.475698,23.644094"
4228,2024/06/25 04:00:00,6.82,98.06,68.65,"33.940679,-159.14951"
4229,2024/06/25 05:00:00,42.81,24.56,74.22,"1.17769,-134.715107"
4230,2024/06/25 06:00:00,14.18,95.81,79.68,"-17.7435,-55.856114"
4231,2024/06/25 07:00:00,33.99,98.14,56.93,"-30.046288,-166.377059"
4232,2024/06/25 08:00:00,9.25,88.17,41.36,"-38.663604,67.892863"
4233,2024/06/25 09:00:00,33.52,88.02,94.99,"-66.899141,113.181034"
4234,2024/06/25 10:00:00,40.22,74.61,89.25,"71.440191,27.996124"
4235,2024/06/25 11:00:00,14.43,36.43,32.7,"-48.330543,-164.670582"
4236,2024/06/25 12:00:00,3.23,93.51,63.5,"-67.235397,172.316165"
4237,2024/06/25 13:00:00,0.69,75.51,69.61,"-68.546624,-126.585145"
4238,2024/06/25 14:00:00,49.91,37.91,51.77,"-56.848809,-161.844713"
4239,2024/06/25 15:00:00,7.01,74.92,95.31,"-16.632701,58.778376"
4240,2024/06/25 16:00:00,30.07,91.38,31.6,"1.659092,-96.009583"
4241,2024/06/25 17:00:00,38.9,66.8,27.47,"54.626939,110.027319"
4242,2024/06/25 18:00:00,37.23,3.62,30.85,"-48.835461,32.432448"
4243,2024/06/25 19:00:00,37.4,69.84,84.76,"79.853572,-133.988508"
4244,2024/06/25 20:00:00,17.98,53.27,81.27,"-74.441643,83.044155"
4245,2024/06/25 21:00:00,9.9,55.11,31.3,"74.431238,175.934682"
4246,2024/06/25 22:00:00,14.54,86.52,15.56,"-23.070332,170.432611"
4247,2024/06/25 23:00:00,5.15,1.47,19.08,"60.555061,128.788094"
4248,2024/06/26 00:00:00,47.98,10.13,66.2,"46.683752,56.663137"
4249,2024/06/26 01:00:00,13.92,64.96,65.48,"60.065287,-131.655121"
4250,2024/06/26 02:00:00,37.82,39.63,74.55,"69.723517,-122.603098"
4251,2024/06/26 03:00:00,18.73,90.61,75.07,"26.282345,100.096671"
4252,2024/06/26 04:00:00,26.29,79.95,50.08,"36.495917,80.514097"
4253,2024/06/26 05:00:00,41.33,78.21,11.3,"-80.138494,173.510847"
4254,2024/06/26 06:00:00,46.65,10.7,14.39,"56.413069,70.579696"
4255,2024/06/26 07:00:00,15.35,35.6,95.16,"74.132494,137.421079"
4256,2024/06/26 08:00:00,24.35,24.87,18.55,"40.426568,-105.290216"
4257,2024/06/26 09:00:00,1.69,95.63,53.23,"3.236267,-80.323395"
4258,2024/06/26 10:00:00,41.27,95.07,78.21,"35.687184,37.478758"
4259,2024/06/26 11:00:00,26.26,73.68,68.85,"61.740802,-108.517284"
4260,2024/06/26 12:00:00,25.48,23.38,37.69,"-67.443755,99.479269"
4261,2024/06/26 13:00:00,34.52,89.05,56.91,"38.079596,-10.185058"
4262,2024/06/26 14:00:00,19.1,53.46,17.32,"-37.288718,114.605379"
4263,2024/06/26 15:00:00,4.49,99.41,54.06,"35.251092,154.810115"
4264,2024/06/26 16:00:00,3.94,27.95,97.45,"-59.098812,-116.787761"
4265,2024/06/26 17:00:00,41.75,90.01,70.56,"-7.751083,106.45271"
4266,2024/06/26 18:00:00,6.46,96.25,56.47,"-20.509615,98.660099"
4267,2024/06/26 19:00:00,49.87,42.1,47.02,"78.290901,-172.024446"
4268,2024/06/26 20:00:00,15.26,98.32,13.45,"28.499531,-15.322866"
4269,2024/06/26 21:00:00,38.76,42.63,26.04,"33.035057,-12.885546"
4270,2024/06/26 22:00:00,20.7,82.73,1.57,"-57.332221,5.020056"
4271,2024/06/26 23:00:00,40.8,58.37,38.63,"88.618505,129.514401"
4272,2024/06/27 00:00:00,3.27,55.75,33.88,"33.316737,-168.933989"
4273,2024/06/27 01:00:00,9.16,22.68,61.15,"-4.733422,-143.697528"
4274,2024/06/27 02:00:00,28.2,36.99,22.9,"-50.188208,101.030207"
4275,2024/06/27 03:00:00,35.93,66.04,79.41,"6.440906,-0.38922"
4276,2024/06/27 04:00:00,15.72,89.91,61.49,"17.112588,112.19052"
4277,2024/06/27 05:00:00,18.57,56.34,29.97,"72.259392,177.195824"
4278,2024/06/27 06:00:00,49.59,54.36,17.86,"-76.836015,87.819788"
4279,2024/06/27 07:00:00,47.83,80.36,34.7,"-73.973709,-42.641197"
4280,2024/06/27 08:00:00,3.68,17.14,29.99,"-20.931739,-128.362812"
4281,2024/06/27 09:00:00,3.55,95.18,86.01,"-54.309421,-170.014271"
4282,2024/06/27 10:00:00,11.27,13.27,95.4,"-11.697927,38.88709"
4283,2024/06/27 11:00:00,25.74,12.15,12.55,"71.583746,-96.537888"
4284,2024/06/27 12:00:00,41.11,35.47,27.29,"25.498304,-178.517121"
4285,2024/06/27 13:00:00,26.95,27.0,43.57,"2.590781,-152.657332"
4286,2024/06/27 14:00:00,45.3,66.25,34.66,"-53.069956,35.555644"
4287,2024/06/27 15:00:00,29.41,45.22,50.66,"-48.73481,43.230552"
4288,2024/06/27 16:00:00,43.28,22.48,37.04,"-53.957728,56.150155"
4289,2024/06/27 17:00:00,22.65,13.75,76.2,"-42.401464,19.495181"
4290,2024/06/27 18:00:00,33.54,55.64,93.15,"-59.258356,-51.758773"
4291,2024/06/27 19:00:00,13.62,44.55,58.21,"-67.79954,-132.538298"
4292,2024/06/27 20:00:00,31.01,48.84,31.62,"-4.781874,-51.61024"
4293,2024/06/27 21:00:00,40.46,61.69,28.57,"-11.880334,7.872796"
4294,2024/06/27 22:00:00,1.95,10.96,66.32,"-84.251602,-105.386703"
4295,2024/06/27 23:00:00,46.26,91.58,45.92,"-30.970157,15.453224"
4296,2024/06/28 00:00:00,25.26,74.65,66.77,"87.918167,9.507654"
4297,2024/06/28 01:00:00,5.14,96.79,67.8,"-45.786084,69.869984"
4298,2024/06/28 02:00:00,13.99,89.83,90.81,"-45.922792,26.470043"
4299,2024/06/28 03:00:00,17.0,89.19,40.89,"68.45418,-153.114305"
4300,2024/06/28 04:00:00,18.59,96.62,86.48,"-48.297861,-157.097702"
4301,2024/06/28 05:00:00,19.94,44.73,32.25,"76.985753,44.303745"
4302,2024/06/28 06:00:00,33.47,96.11,38.5,"57.880655,6.364028"
4303,2024/06/28 07:00:00,37.85,37.77,57.19,"-46.210941,177.221669"
4304,2024/06/28 08:00:00,16.57,75.19,35.32,"71.001174,6.787029"
4305,2024/06/28 09:00:00,39.78,2.99,68.33,"-38.395619,-95.502952"
4306,2024/06/28 10:00:00,6.03,75.29,26.62,"78.713746,4.584132"
4307,2024/06/28 11:00:00,47.02,90.55,82.9,"56.23542,-28.092212"
4308,2024/06/28 12:00:00,4.94,44.3,2.37,"-58.502063,-12.792568"
4309,2024/06/28 13:00:00,37.16,14.55,13.23,"-87.403905,34.096448"
4310,2024/06/28 14:00:00,8.26,26.05,5.21,"-63.297225,134.569972"
4311,2024/06/28 15:00:00,46.55,19.55,91.9,"-78.016881,150.656633"
4312,2024/06/28 16:00:00,3.9,38.9,30.35,"-51.64426,52.417862"
4313,2024/06/28 17:00:00,20.43,48.87,12.66,"4.921686,8.554676"
4314,2024/06/28 18:00:00,20.66,4.72,80.66,"3.974797,112.238067"
4315,2024/06/28 19:00:00,20.55,32.62,59.57,"26.980109,-63.266434"
4316,2024/06/28 20:00:00,11.02,36.12,42.4,"-25.499708,128.564442"
4317,2024/06/28 21:00:00,35.28,85.97,58.97,"69.398429,-154.207207"
4318,2024/06/28 22:00:00,42.89,67.99,32.46,"22.413377,-177.817043"
4319,2024/06/28 23:00:00,13.05,63.71,55.31,"-41.204502,63.12528"
4320,2024/06/29 00:00:00,7.43,0.16,28.52,"33.116094,-97.206615"
4321,2024/06/29 01:00:00,31.46,45.26,22.47,"67.238349,-9.186794"
4322,2024/06/29 02:00:00,25.92,83.52,47.68,"15.568624,-15.81606"
4323,2024/06/29 03:00:00,16.53,33.42,99.51,"32.207818,-16.662359"
4324,2024/06/29 04:00:00,0.77,85.76,41.95,"-7.525815,-158.311257"
4325,2024/06/29 05:00:00,34.4,6.81,56.57,"-68.154779,155.347503"
4326,2024/06/29 06:00:00,15.78,94.78,28.75,"62.795113,-146.684342"
4327,2024/06/29 07:00:00,0.2,42.2,58.98,"-19.963932,-138.689663"
4328,2024/06/29 08:00:00,36.16,14.33,10.58,"-19.129755,-113.372132"
4329,2024/06/29 09:00:00,0.33,31.3,5.25,"66.887786,-174.151146"
4330,2024/06/29 10:00:00,24.19,68.43,33.9,"39.597412,61.946721"
4331,2024/06/29 11:00:00,6.07,51.59,14.72,"13.21777,154.03066"
4332,2024/06/29 12:00:00,1.94,94.59,26.76,"-6.555621,-122.972749"
4333,2024/06/29 13:00:00,24.16,94.84,47.17,"-23.042663,165.157637"
4334,2024/06/29 14:00:00,27.13,63.72,35.12,"-16.126931,-20.162977"
4335,2024/06/29 15:00:00,43.84,59.88,42.41,"-56.756676,-153.616967"
4336,2024/06/29 16:00:00,23.8,65.27,97.32,"-72.680687,66.035501"
4337,2024/06/29 17:00:00,48.52,96.19,55.2,"6.106923,-29.26854"
4338,2024/06/29 18:00:00,48.98,39.35,70.54,"67.862249,126.371825"
4339,2024/06/29 19:00:00,16.54,76.63,51.64,"7.336487,-173.14658"
4340,2024/06/29 20:00:00,24.04,22.37,60.36,"-71.459412,-39.250361"
4341,2024/06/29 21:00:00,25.2,12.52,43.13,"-86.522378,-62.356282"
4342,2024/06/29 22:00:00,42.37,36.25,30.84,"-3.687099,40.452289"
4343,2024/06/29 23:00:00,41.48,36.66,43.0,"32.732891,54.832063"
4344,2024/06/30 00:00:00,34.46,19.24,0.22,"-42.664225,-35.99896"
4345,2024/06/30 01:00:00,45.57,97.64,77.89,"35.439171,-164.919277"
4346,2024/06/30 02:00:00,10.09,95.11,21.73,"40.903995,152.830292"
4347,2024/06/30 03:00:00,0.59,47.03,23.77,"31.897929,-28.699499"
4348,2024/06/30 04:00:00,42.06,53.72,35.08,"-32.582204,129.998024"
4349,2024/06/30 05:00:00,8.5,91.44,24.83,"44.87629,-172.597546"
4350,2024/06/30 06:00:00,31.25,90.49,3.3,"54.406571,160.327849"
4351,2024/06/30 07:00:00,11.72,26.21,56.68,"-41.486486,121.104482"
4352,2024/06/30 08:00:00,4.26,2.11,21.98,"72.380425,-149.720235"
4353,2024/06/30 09:00:00,32.68,74.68,9.4,"-88.374404,20.368274"
4354,2024/06/30 10:00:00,1.1,62.6,46.3,"-40.346346,45.567287"
4355,2024/06/30 11:00:00,2.23,71.83,49.37,"-42.085559,17.934588"
4356,2024/06/30 12:00:00,9.24,39.37,26.04,"27.759918,-136.085208"
4357,2024/06/30 13:00:00,43.52,31.43,44.2,"-71.657271,71.534364"
4358,2024/06/30 14:00:00,32.07,50.88,59.8,"44.781375,-74.629761"
4359,2024/06/30 15:00:00,11.56,46.79,44.38,"12.217539,-158.67448"
4360,2024/06/30 16:00:00,26.99,28.29,88.58,"18.950799,-165.352454"
4361,2024/06/30 17:00:00,34.47,25.22,80.95,"80.600877,143.235013"
4362,2024/06/30 18:00:00,7.46,13.31,79.12,"27.923745,109.091196"
4363,2024/06/30 19:00:00,21.64,96.91,90.66,"79.566804,28.901317"
4364,2024/06/30 20:00:00,31.79,54.7,97.17,"87.043744,105.365674"
4365,2024/06/30 21:00:00,6.13,84.39,66.07,"16.441171,-64.42894"
4366,2024/06/30 22:00:00,46.6,90.89,31.65,"-44.717177,-26.465052"
4367,2024/06/30 23:00:00,17.51,80.57,40.23,"0.075955,124.947021"
4368,2024/07/01 00:00:00,16.02,18.32,97.51,"28.336685,-8.964487"
4369,2024/07/01 01:00:00,10.71,13.69,68.26,"-21.60612,-118.977365"
4370,2024/07/01 02:00:00,16.58,48.44,33.88,"49.336583,-72.906369"
4371,2024/07/01 03:00:00,7.96,94.78,0.92,"-64.007599,153.084062"
4372,2024/07/01 04:00:00,30.43,71.09,5.03,"-43.293748,104.779401"
4373,2024/07/01 05:00:00,34.85,77.87,50.84,"28.154068,111.456861"
4374,2024/07/01 06:00:00,23.4,5.73,66.54,"-86.497611,-106.920633"
4375,2024/07/01 07:00:00,26.23,28.33,76.12,"-53.651707,-51.958361"
4376,2024/07/01 08:00:00,0.37,38.54,49.35,"-28.237219,-40.238216"
4377,2024/07/01 09:00:00,5.19,49.56,14.87,"-29.248112,-76.693204"
4378,2024/07/01 10:00:00,2.16,24.28,46.46,"84.830286,46.854104"
4379,2024/07/01 11:00:00,21.92,3.64,61.32,"31.641369,-169.861708"
4380,2024/07/01 12:00:00,44.7,26.46,97.94,"-34.39014,-23.19216"
4381,2024/07/01 13:00:00,30.8,54.8,7.96,"31.732918,-95.309876"
4382,2024/07/01 14:00:00,4.41,58.46,36.59,"-77.901388,144.620482"
4383,2024/07/01 15:00:00,40.69,11.75,27.37,"-86.961291,-18.06957"
4384,2024/07/01 16:00:00,24.47,56.84,67.12,"53.592955,84.197315"
4385,2024/07/01 17:00:00,37.9,79.19,4.92,"-81.051822,-67.515851"
4386,2024/07/01 18:00:00,22.95,42.63,31.16,"81.464649,-102.169768"
4387,2024/07/01 19:00:00,39.69,62.01,89.58,"80.663372,-106.173251"
4388,2024/07/01 20:00:00,45.84,56.46,43.03,"-49.493373,154.660156"
4389,2024/07/01 21:00:00,16.02,51.58,46.33,"-3.608489,-17.526363"
4390,2024/07/01 22:00:00,19.59,57.56,76.3,"-18.554674,179.876462"
4391,2024/07/01 23:00:00,31.57,38.12,70.07,"60.941266,172.765866"
4392,2024/07/02 00:00:00,6.02,24.0,68.5,"39.105833,65.272887"
4393,2024/07/02 01:00:00,17.44,2.93,99.8,"-44.562079,20.10226"
4394,2024/07/02 02:00:00,17.67,45.02,94.35,"-78.991625,-44.034224"
4395,2024/07/02 03:00:00,20.36,20.92,54.81,"53.065065,6.858507"
4396,2024/07/02 04:00:00,36.16,85.76,16.06,"-87.289669,93.971018"
4397,2024/07/02 05:00:00,34.36,36.74,50.32,"34.614354,50.274435"
4398,2024/07/02 06:00:00,44.34,52.76,16.16,"-46.240291,165.890041"
4399,2024/07/02 07:00:00,35.76,56.81,56.51,"66.390032,-33.338823"
4400,2024/07/02 08:00:00,38.57,12.86,4.18,"88.252849,91.236861"
4401,2024/07/02 09:00:00,28.99,13.56,13.82,"-24.537501,-124.401494"
4402,2024/07/02 10:00:00,32.84,41.57,69.1,"-76.791745,31.847769"
4403,2024/07/02 11:00:00,27.79,0.81,93.73,"22.494942,-118.739992"
4404,2024/07/02 12:00:00,15.68,42.21,90.79,"1.361959,32.772008"
4405,2024/07/02 13:00:00,23.65,25.5,56.93,"-74.628654,-58.42592"
4406,2024/07/02 14:00:00,25.88,42.61,7.33,"-79.728582,100.670608"
4407,2024/07/02 15:00:00,23.08,63.58,85.6,"56.005453,-31.101091"
4408,2024/07/02 16:00:00,40.13,72.73,32.05,"85.94692,-11.71912"
4409,2024/07/02 17:00:00,24.92,31.28,25.83,"-79.596389,-140.97537"
4410,2024/07/02 18:00:00,14.62,53.76,87.65,"-8.963102,126.560708"
4411,2024/07/02 19:00:00,16.0,33.63,24.4,"-87.291126,-90.299306"
4412,2024/07/02 20:00:00,17.0,11.45,52.71,"-74.827628,-60.392507"
4413,2024/07/02 21:00:00,25.92,8.15,97.28,"26.199636,-102.791195"
4414,2024/07/02 22:00:00,14.73,36.15,48.12,"-12.897368,176.761949"
4415,2024/07/02 23:00:00,9.73,63.82,9.96,"18.7849,-65.882346"
4416,2024/07/03 00:00:00,36.07,48.54,10.72,"14.09828,164.736163"
4417,2024/07/03 01:00:00,6.66,67.0,84.95,"3.243529,-148.459878"
4418,2024/07/03 02:00:00,4.02,95.27,90.49,"32.378555,-31.690181"
4419,2024/07/03 03:00:00,16.46,12.08,77.39,"55.895963,-65.435944"
4420,2024/07/03 04:00:00,39.37,6.1,44.63,"-50.16283,16.273925"
4421,2024/07/03 05:00:00,22.37,87.61,98.92,"45.449428,-26.150967"
4422,2024/07/03 06:00:00,37.55,14.49,28.48,"16.55853,-82.574975"
4423,2024/07/03 07:00:00,29.74,44.41,85.01,"-86.7613,-66.413063"
4424,2024/07/03 08:00:00,34.92,45.22,52.34,"-48.660457,-175.333402"
4425,2024/07/03 09:00:00,10.22,38.88,70.11,"46.699776,-41.030341"
4426,2024/07/03 10:00:00,47.46,62.15,96.29,"22.299345,150.592518"
4427,2024/07/03 11:00:00,6.6,62.55,44.85,"-11.243129,-45.879495"
4428,2024/07/03 12:00:00,1.59,48.91,3.84,"-86.380371,-7.125028"
4429,2024/07/03 13:00:00,46.18,73.2,52.91,"83.451569,75.105424"
4430,2024/07/03 14:00:00,44.25,47.4,49.0,"-52.025057,171.210091"
4431,2024/07/03 15:00:00,11.83,5.87,73.28,"22.423192,-48.910208"
4432,2024/07/03 16:00:00,7.3,36.05,79.03,"67.409046,-160.177153"
4433,2024/07/03 17:00:00,28.92,25.56,84.86,"-77.000255,25.890667"
4434,2024/07/03 18:00:00,4.7,33.12,93.96,"-16.594818,24.955664"
4435,2024/07/03 19:00:00,14.04,9.69,53.0,"38.974208,-102.7743"
4436,2024/07/03 20:00:00,38.45,32.55,29.36,"-80.499214,141.0997"
4437,2024/07/03 21:00:00,16.76,70.45,36.87,"-21.536547,-70.458605"
4438,2024/07/03 22:00:00,35.87,85.94,16.91,"73.80834,-73.847002"
4439,2024/07/03 23:00:00,27.69,57.17,1.92,"-64.059568,-111.71461"
4440,2024/07/04 00:00:00,28.22,24.67,26.95,"-5.097818,-172.751029"
4441,2024/07/04 01:00:00,34.66,5.66,47.85,"-8.940336,-40.234619"
4442,2024/07/04 02:00:00,2.36,87.21,47.37,"52.270469,-9.6768"
4443,2024/07/04 03:00:00,20.51,89.18,48.89,"-2.09163,3.425347"
4444,2024/07/04 04:00:00,19.61,58.68,45.32,"50.196055,-48.533322"
4445,2024/07/04 05:00:00,28.51,48.32,83.25,"5.744105,33.556138"
4446,2024/07/04 06:00:00,9.68,82.82,31.38,"77.386184,102.184495"
4447,2024/07/04 07:00:00,11.14,80.07,53.66,"27.906251,142.232225"
4448,2024/07/04 08:00:00,15.88,98.27,68.54,"51.105333,39.352411"
4449,2024/07/04 09:00:00,4.97,33.14,56.1,"-84.523221,27.406805"
4450,2024/07/04 10:00:00,48.19,64.57,93.78,"-71.285357,-162.304475"
4451,2024/07/04 11:00:00,5.81,26.84,76.76,"-32.043996,21.13177"
4452,2024/07/04 12:00:00,27.24,53.46,11.68,"67.989085,-16.110435"
4453,2024/07/04 13:00:00,5.7,39.67,80.63,"-36.877069,-152.328813"
4454,2024/07/04 14:00:00,40.01,87.25,14.56,"-0.916072,-150.703469"
4455,2024/07/04 15:00:00,29.79,30.89,69.32,"-85.284619,-18.037462"
4456,2024/07/04 16:00:00,42.73,51.09,39.44,"44.755392,-134.298828"
4457,2024/07/04 17:00:00,40.03,32.74,87.03,"6.017338,-85.180028"
4458,2024/07/04 18:00:00,42.22,34.42,49.69,"-72.468736,-14.05304"
4459,2024/07/04 19:00:00,8.26,75.03,83.71,"30.909244,-128.736046"
4460,2024/07/04 20:00:00,2.24,5.35,18.41,"-39.855793,-123.139628"
4461,2024/07/04 21:00:00,34.09,38.0,2.33,"16.008825,143.354751"
4462,2024/07/04 22:00:00,45.08,6.91,31.65,"27.704325,-10.992828"
4463,2024/07/04 23:00:00,27.29,69.43,99.88,"68.557795,11.527357"
4464,2024/07/05 00:00:00,27.64,31.13,47.06,"46.413792,-133.790916"
4465,2024/07/05 01:00:00,48.74,33.49,35.66,"55.758369,159.174671"
4466,2024/07/05 02:00:00,15.15,48.63,55.21,"80.636893,-147.761086"
4467,2024/07/05 03:00:00,18.78,72.31,37.01,"-77.632088,65.745265"
4468,2024/07/05 04:00:00,7.13,62.62,19.75,"32.861054,-20.398547"
4469,2024/07/05 05:00:00,48.01,10.19,88.31,"-29.741856,-122.762538"
4470,2024/07/05 06:00:00,3.21,4.05,63.11,"78.23354,-28.831222"
4471,2024/07/05 07:00:00,42.03,34.85,64.29,"2.046644,145.851724"
4472,2024/07/05 08:00:00,32.56,80.87,74.47,"-30.193553,121.249057"
4473,2024/07/05 09:00:00,44.36,60.84,69.13,"8.199454,-37.140224"
4474,2024/07/05 10:00:00,40.72,42.66,41.71,"-84.997022,77.389959"
4475,2024/07/05 11:00:00,5.3,80.11,69.83,"79.683044,-121.411468"
4476,2024/07/05 12:00:00,35.92,17.96,93.01,"89.498796,68.632195"
4477,2024/07/05 13:00:00,29.71,50.28,32.02,"33.449377,-13.454838"
4478,2024/07/05 14:00:00,20.17,78.37,70.95,"-1.230632,-141.463655"
4479,2024/07/05 15:00:00,42.3,57.78,11.95,"-86.915238,-124.869453"
4480,2024/07/05 16:00:00,22.39,33.63,75.98,"-60.687076,102.197795"
4481,2024/07/05 17:00:00,30.86,56.48,22.89,"-48.683633,-94.35988"
4482,2024/07/05 18:00:00,2.9,8.68,48.36,"-31.784189,-125.158842"
4483,2024/07/05 19:00:00,47.75,0.36,62.38,"-8.608677,-65.917217"
4484,2024/07/05 20:00:00,34.72,21.75,36.35,"25.566984,147.28479"
4485,2024/07/05 21:00:00,43.73,47.59,53.82,"-85.579531,-143.629653"
4486,2024/07/05 22:00:00,2.75,31.63,3.56,"-65.146028,53.538292"
4487,2024/07/05 23:00:00,15.73,28.19,35.12,"-57.461493,-152.919445"
4488,2024/07/06 00:00:00,31.57,96.94,64.3,"-26.454996,-103.046712"
4489,2024/07/06 01:00:00,40.8,45.46,49.01,"-5.07217,11.554267"
4490,2024/07/06 02:00:00,16.79,19.78,94.28,"25.654028,54.665987"
4491,2024/07/06 03:00:00,27.1,44.03,44.32,"70.584465,-124.882279"
4492,2024/07/06 04:00:00,29.81,38.51,81.53,"51.109776,103.201955"
4493,2024/07/06 05:00:00,0.91,40.57,42.86,"-50.934792,120.916446"
4494,2024/07/06 06:00:00,17.0,42.29,45.71,"19.006142,159.382708"
4495,2024/07/06 07:00:00,15.01,61.33,57.74,"48.500268,-137.829156"
4496,2024/07/06 08:00:00,2.87,44.19,5.16,"-52.828482,-2.238613"
4497,2024/07/06 09:00:00,4.6,85.27,56.9,"78.073986,39.273387"
4498,2024/07/06 10:00:00,39.56,37.73,12.87,"70.016715,-119.491431"
4499,2024/07/06 11:00:00,30.66,36.46,92.4,"-61.627901,157.460195"
4500,2024/07/06 12:00:00,8.98,60.04,43.62,"43.668742,-66.226206"
4501,2024/07/06 13:00:00,0.47,50.6,72.64,"-74.968583,80.792517"
4502,2024/07/06 14:00:00,26.48,26.84,42.94,"-58.840103,103.706125"
4503,2024/07/06 15:00:00,15.57,1.94,78.13,"12.981902,-55.084008"
4504,2024/07/06 16:00:00,18.19,52.52,67.32,"-36.653116,88.589193"
4505,2024/07/06 17:00:00,10.07,45.8,89.38,"-66.036447,-130.141683"
4506,2024/07/06 18:00:00,37.55,85.04,91.92,"59.341374,158.707924"
4507,2024/07/06 19:00:00,41.12,58.97,31.58,"11.616585,169.270342"
4508,2024/07/06 20:00:00,16.63,77.92,39.87,"-45.089033,173.292797"
4509,2024/07/06 21:00:00,40.07,95.14,16.93,"-39.137746,114.105347"
4510,2024/07/06 22:00:00,1.18,47.19,24.16,"-8.228738,56.147098"
4511,2024/07/06 23:00:00,3.36,26.52,74.77,"79.818583,-87.708531"
4512,2024/07/07 00:00:00,21.59,29.37,61.79,"39.017047,172.406752"
4513,2024/07/07 01:00:00,29.09,36.36,92.28,"65.944029,25.378989"
4514,2024/07/07 02:00:00,23.73,84.96,30.56,"2.281761,45.830964"
4515,2024/07/07 03:00:00,13.79,22.51,82.39,"19.337659,58.636107"
4516,2024/07/07 04:00:00,7.4,94.26,82.2,"32.482789,148.804024"
4517,2024/07/07 05:00:00,6.79,67.97,97.66,"73.424434,149.257591"
4518,2024/07/07 06:00:00,32.66,12.88,8.51,"9.815758,-177.157867"
4519,2024/07/07 07:00:00,19.34,84.98,20.18,"-37.867451,7.936284"
4520,2024/07/07 08:00:00,23.71,45.33,22.85,"-38.994454,178.197406"
4521,2024/07/07 09:00:00,21.55,74.67,44.89,"-18.301404,43.021044"
4522,2024/07/07 10:00:00,20.14,94.57,35.55,"-52.99224,11.054414"
4523,2024/07/07 11:00:00,25.51,16.91,6.29,"39.11024,7.133297"
4524,2024/07/07 12:00:00,6.71,69.33,49.73,"78.622442,-25.976279"
4525,2024/07/07 13:00:00,35.97,55.5,34.84,"-38.215885,9.05735"
4526,2024/07/07 14:00:00,0.85,9.78,39.05,"-44.110537,-13.234708"
4527,2024/07/07 15:00:00,10.58,95.35,6.55,"-36.988085,-145.005048"
4528,2024/07/07 16:00:00,46.66,30.88,55.66,"-67.777711,-101.32062"
4529,2024/07/07 17:00:00,4.47,13.24,31.57,"-28.67407,179.864795"
4530,2024/07/07 18:00:00,12.74,2.42,87.21,"73.702239,-32.003635"
4531,2024/07/07 19:00:00,34.6,47.05,50.0,"86.909271,-105.140506"
4532,2024/07/07 20:00:00,27.43,37.36,59.23,"-21.288058,-15.406257"
4533,2024/07/07 21:00:00,47.53,75.47,18.31,"-72.444343,-125.232265"
4534,2024/07/07 22:00:00,11.56,82.32,97.74,"-42.05041,-141.177151"
4535,2024/07/07 23:00:00,2.27,49.9,92.53,"5.559974,1.501999"
4536,2024/07/08 00:00:00,37.72,39.79,77.25,"81.626795,148.575254"
4537,2024/07/08 01:00:00,32.13,23.85,11.16,"80.150306,7.157994"
4538,2024/07/08 02:00:00,5.8,10.09,15.46,"-43.155427,-105.464405"
4539,2024/07/08 03:00:00,7.15,68.64,23.7,"-59.60188,21.686297"
